row_id,context_dialect,continuation_dialect,combo,context_text,continuation_text,n_ctx_tokens,n_cont_tokens,avg_nll_cont,log_ppl_cont,ppl_cont
4490,AAE,SAE,AAE_SAE,No Time For New Friendss Cause i Dnt Evn Put Up Wit,the old ones .,17.0,0.0,,,
4490,AAE,AAE,AAE_AAE,No Time For New Friendss Cause i Dnt Evn Put Up Wit,Tha Old Ones,17.0,0.0,,,
4528,SAE,SAE,SAE_SAE,"I haven ’ t counted yet , but my numbers are decreasing like",the stock market .,15.0,0.0,,,
4528,SAE,AAE,SAE_AAE,"I haven ’ t counted yet , but my numbers are decreasing like",the stock market,15.0,0.0,,,
4528,AAE,SAE,AAE_SAE,did not count yet but my numbers are going down like,the stock market .,12.0,0.0,,,
4528,AAE,AAE,AAE_AAE,did not count yet but my numbers are going down like,the stock market,12.0,0.0,,,
4530,SAE,SAE,SAE_SAE,It ' s nothing to do something for,friends who you know won ' t turn their back on you .,9.0,0.0,,,
4530,SAE,AAE,SAE_AAE,It ' s nothing to do something for,friends who you know won ' t turn they back on you ;,9.0,0.0,,,
4530,AAE,SAE,AAE_SAE,It ' s nothing to do something for,friends who you know won ' t turn their back on you .,9.0,0.0,,,
4530,AAE,AAE,AAE_AAE,It ' s nothing to do something for,friends who you know won ' t turn they back on you ;,9.0,0.0,,,
4556,SAE,SAE,SAE_SAE,These people already know not,to act crazy with me or I ' ll call them out .,6.0,0.0,,,
4567,SAE,SAE,SAE_SAE,I have some things,"to say , and Twitter , you ’ re going to shut up and listen .",5.0,0.0,,,
4567,SAE,AAE,SAE_AAE,I have some things,shit to talk and twitter you gone shut the fuck up and listen,5.0,0.0,,,
4567,AAE,SAE,AAE_SAE,I have some,"to say , and Twitter , you ’ re going to shut up and listen .",4.0,0.0,,,
4567,AAE,AAE,AAE_AAE,I have some,shit to talk and twitter you gone shut the fuck up and listen,4.0,0.0,,,
4589,SAE,SAE,SAE_SAE,"If you can ' t accept my past , then you can walk right by and keep moving",— plain and simple .,19.0,0.0,,,
4589,SAE,AAE,SAE_AAE,"If you can ' t accept my past , then you can walk right by and keep moving",pushing plain & simple .,19.0,0.0,,,
4589,AAE,SAE,AAE_SAE,If you can ' t accept my past then you can pass me by & keep it,— plain and simple .,18.0,0.0,,,
4589,AAE,AAE,AAE_AAE,If you can ' t accept my past then you can pass me by & keep it,pushing plain & simple .,18.0,0.0,,,
4590,SAE,SAE,SAE_SAE,"If you give me 15 minutes , I will make",you feel like a man tonight . ; ),13.0,0.0,,,
4590,SAE,AAE,SAE_AAE,"If you give me 15 minutes , I will make",make you feel like a man tonight ; ),13.0,0.0,,,
4590,AAE,SAE,AAE_SAE,If you give me 15 minutes I ' ll,you feel like a man tonight . ; ),12.0,0.0,,,
4590,AAE,AAE,AAE_AAE,If you give me 15 minutes I ' ll,make you feel like a man tonight ; ),12.0,0.0,,,
4591,SAE,SAE,SAE_SAE,"Sweetheart , I need",you ; I would never leave you . Life wouldn ’ t be the same without you . < 3,7.0,0.0,,,
4591,SAE,AAE,SAE_AAE,"Sweetheart , I need","you , never leave you , life wouldn ' t be the same with out you < 3 """,7.0,0.0,,,
4591,AAE,SAE,AAE_SAE,""" Baby I breathe",you ; I would never leave you . Life wouldn ’ t be the same without you . < 3,7.0,0.0,,,
4591,AAE,AAE,AAE_AAE,""" Baby I breathe","you , never leave you , life wouldn ' t be the same with out you < 3 """,7.0,0.0,,,
4597,AAE,SAE,AAE_SAE,lol keep ah,her knees but you ' re not God and she ' s not praying # amen,5.0,0.0,,,
4597,AAE,AAE,AAE_AAE,lol keep ah,on ha knees but ur nt god n shes nt prayin # amen,5.0,0.0,,,
4604,SAE,AAE,SAE_AAE,When I get my new,new car all hang out and I ' ll bring you some pizza,6.0,0.0,,,
4604,AAE,AAE,AAE_AAE,when I get my,new car all hang out and I ' ll bring you some pizza,5.0,0.0,,,
4605,SAE,AAE,SAE_AAE,My dad is going to get,and my sister some hot & lemon pepper wings .,8.0,0.0,,,
4605,AAE,AAE,AAE_AAE,My daddy going to get me,and my sister some hot & lemon pepper wings .,8.0,0.0,,,
4614,SAE,AAE,SAE_AAE,That ’ s not,dead me and my guys coming and we aint losing lol,5.0,0.0,,,
4614,AAE,AAE,AAE_AAE,that shit,dead me and my guys coming and we aint losing lol,4.0,0.0,,,
4642,SAE,SAE,SAE_SAE,"Lord , I won ’ t be gone for a minute before I get some more micro","braids , Lord .",18.0,0.0,,,
4642,AAE,SAE,AAE_SAE,Lawddd i wont be gone be a minute b4 i gt some,"braids , Lord .",17.0,0.0,,,
4642,AAE,AAE,AAE_AAE,Lawddd i wont be gone be a minute b4 i gt some,mo micros lawdddd,17.0,0.0,,,
4664,SAE,SAE,SAE_SAE,I was asking a,"lot of questions , but I had to so that I could stay awake .",5.0,0.0,,,
4664,SAE,AAE,SAE_AAE,I was asking a,lot of ? But had 2 so that I could stay awake,5.0,0.0,,,
4664,AAE,SAE,AAE_SAE,Was asking a,"lot of questions , but I had to so that I could stay awake .",4.0,0.0,,,
4664,AAE,AAE,AAE_AAE,Was asking a,lot of ? But had 2 so that I could stay awake,4.0,0.0,,,
4675,SAE,SAE,SAE_SAE,Probably has both middle,"fingers up to the world right now . Well played , , well played .",5.0,0.0,,,
4675,SAE,AAE,SAE_AAE,Probably has both middle,fingers up to the world right now . Well played well played .,5.0,0.0,,,
4675,AAE,AAE,AAE_AAE,Prolly got both middle,fingers up to the world right now . Well played well played .,7.0,0.0,,,
4690,SAE,SAE,SAE_SAE,"When I hear Pretty Ricky or Trey Songz , I start to feel",a certain way .,18.0,0.0,,,
4690,SAE,AAE,SAE_AAE,"When I hear Pretty Ricky or Trey Songz , I start to feel","tyoe of way """,18.0,0.0,,,
4690,AAE,SAE,AAE_SAE,""" When i hear pretty ricky , or trey songs ; i be feeling some",a certain way .,18.0,0.0,,,
4690,AAE,AAE,AAE_AAE,""" When i hear pretty ricky , or trey songs ; i be feeling some","tyoe of way """,18.0,0.0,,,
4700,SAE,SAE,SAE_SAE,"Haha , dude , your stuff",is great from the moment you wake up until the time you get your big wide self in bed at night !,9.0,0.0,,,
4700,SAE,AAE,SAE_AAE,"Haha , dude , your stuff",from the time yuh get up until the time yuh get yo big wide ass in the bed at night lolx !,9.0,0.0,,,
4700,AAE,SAE,AAE_SAE,Lmao dude yo shxt be hitting,is great from the moment you wake up until the time you get your big wide self in bed at night !,11.0,0.0,,,
4700,AAE,AAE,AAE_AAE,Lmao dude yo shxt be hitting,from the time yuh get up until the time yuh get yo big wide ass in the bed at night lolx !,11.0,0.0,,,
4701,SAE,SAE,SAE_SAE,"Alright , I ’ ll be down there as soon as I finish getting",my haircut . Are you in the bottom ?,16.0,0.0,,,
4701,SAE,AAE,SAE_AAE,"Alright , I ’ ll be down there as soon as I finish getting",cut folk yuh in the bottom ?,16.0,0.0,,,
4701,AAE,SAE,AAE_SAE,iight ill be down there soon as I get through gettin my,my haircut . Are you in the bottom ?,16.0,0.0,,,
4701,AAE,AAE,AAE_AAE,iight ill be down there soon as I get through gettin my,cut folk yuh in the bottom ?,16.0,0.0,,,
4703,SAE,SAE,SAE_SAE,"Look , I need a girl who doesn ’ t want anything except to relax and hang out ,",because I have a man who ’ s just serving federal time . # Freestyle,20.0,0.0,,,
4703,SAE,AAE,SAE_AAE,"Look , I need a girl who doesn ’ t want anything except to relax and hang out ,",time cuss I got a nigga he just doing fed time # Freestyle,20.0,0.0,,,
4703,AAE,SAE,AAE_SAE,Look I need a lil baby that don ' t want shit but cooln in chill,because I have a man who ’ s just serving federal time . # Freestyle,21.0,0.0,,,
4703,AAE,AAE,AAE_AAE,Look I need a lil baby that don ' t want shit but cooln in chill,time cuss I got a nigga he just doing fed time # Freestyle,21.0,0.0,,,
4707,AAE,SAE,AAE_SAE,""" : Ima get me a girlfriend so I can eat her","every night . A pure blessing , amen . LOL """,15.0,0.0,,,
4713,SAE,SAE,SAE_SAE,"LOL , and it ' s",always the people who know what they want that end up falling for the most disappointing person .,8.0,0.0,,,
4713,SAE,AAE,SAE_AAE,"LOL , and it ' s","always the people who kno what they want that fall for the sorriest person """,8.0,0.0,,,
4713,AAE,SAE,AAE_SAE,""" Lol , and its",always the people who know what they want that end up falling for the most disappointing person .,7.0,0.0,,,
4713,AAE,AAE,AAE_AAE,""" Lol , and its","always the people who kno what they want that fall for the sorriest person """,7.0,0.0,,,
4714,SAE,SAE,SAE_SAE,I always knew you were,related to Jacob the wolf from Twilight .,6.0,0.0,,,
4714,SAE,AAE,SAE_AAE,I always knew you were,related to jacob the wolf off of twilght,6.0,0.0,,,
4714,AAE,SAE,AAE_SAE,I always knew u was,related to Jacob the wolf from Twilight .,6.0,0.0,,,
4714,AAE,AAE,AAE_AAE,I always knew u was,related to jacob the wolf off of twilght,6.0,0.0,,,
4715,SAE,SAE,SAE_SAE,My significant other looks wealthy but smells like a paycheck,: - ) : - ) : - ) : - ) : - ),14.0,0.0,,,
4715,SAE,AAE,SAE_AAE,My significant other looks wealthy but smells like a paycheck,: - ) : - ) : - ) : - ) : - ),14.0,0.0,,,
4715,AAE,SAE,AAE_SAE,My bae look like money but Smell like a Check,: - ) : - ) : - ) : - ) : - ),13.0,0.0,,,
4715,AAE,AAE,AAE_AAE,My bae look like money but Smell like a Check,: - ) : - ) : - ) : - ) : - ),13.0,0.0,,,
4719,SAE,SAE,SAE_SAE,These young women are extremely foolish for allowing these men to treat them,any way they want .,15.0,0.0,,,
4719,SAE,AAE,SAE_AAE,These young women are extremely foolish for allowing these men to treat them,any kind of way,15.0,0.0,,,
4720,AAE,SAE,AAE_SAE,Bitch catch up graduate first den holla at me until den u,"are irrelevant , cowardly woman .",16.0,0.0,,,
4720,AAE,AAE,AAE_AAE,Bitch catch up graduate first den holla at me until den u,a non factor duck bitch,16.0,0.0,,,
4729,SAE,SAE,SAE_SAE,If you slept with half,"the crew , then they ' ve been talking among themselves about you .",7.0,0.0,,,
4729,SAE,AAE,SAE_AAE,If you slept with half,the crew then theyve been talking amongst themselves about you . !,7.0,0.0,,,
4729,AAE,SAE,AAE_SAE,If you fucked half,"the crew , then they ' ve been talking among themselves about you .",7.0,0.0,,,
4729,AAE,AAE,AAE_AAE,If you fucked half,the crew then theyve been talking amongst themselves about you . !,7.0,0.0,,,
4759,SAE,SAE,SAE_SAE,"laughing so hard , they had you really going — you used",to be popular .,14.0,0.0,,,
4759,SAE,AAE,SAE_AAE,"laughing so hard , they had you really going — you used",to be hot .,14.0,0.0,,,
4759,AAE,SAE,AAE_SAE,lhh shct they had yo ass on fire you use,to be popular .,13.0,0.0,,,
4759,AAE,AAE,AAE_AAE,lhh shct they had yo ass on fire you use,to be hot .,13.0,0.0,,,
4762,SAE,SAE,SAE_SAE,"Lol , my mom is going to say that nobody can tell you anything about",that Mike J Jr .,17.0,0.0,,,
4762,SAE,AAE,SAE_AAE,"Lol , my mom is going to say that nobody can tell you anything about",mike j jr .,17.0,0.0,,,
4762,AAE,SAE,AAE_SAE,Lol my mana gone say cant nobody tell you nothin about that,that Mike J Jr .,16.0,0.0,,,
4762,AAE,AAE,AAE_AAE,Lol my mana gone say cant nobody tell you nothin about that,mike j jr .,16.0,0.0,,,
4765,SAE,SAE,SAE_SAE,I wish would get here so we can clean up and take,the tree down .,13.0,0.0,,,
4765,SAE,AAE,SAE_AAE,I wish would get here so we can clean up and take,take the tree down,13.0,0.0,,,
4765,AAE,SAE,AAE_SAE,I wish get here so we can clean up and,the tree down .,11.0,0.0,,,
4765,AAE,AAE,AAE_AAE,I wish get here so we can clean up and,take the tree down,11.0,0.0,,,
4770,SAE,SAE,SAE_SAE,I need to get a wider screen ; this keyboard is too small and I,keep hitting everything .,16.0,0.0,,,
4770,SAE,AAE,SAE_AAE,I need to get a wider screen ; this keyboard is too small and I,be hitting anything,16.0,0.0,,,
4770,AAE,SAE,AAE_SAE,I need to get a wider screen this keyword to small and I,keep hitting everything .,14.0,0.0,,,
4770,AAE,AAE,AAE_AAE,I need to get a wider screen this keyword to small and I,be hitting anything,14.0,0.0,,,
4779,AAE,SAE,AAE_SAE,Ma Mother Cant Hold A Convo Witout Sayn Get A Job Like,we ' re talking about shoveling snow .,16.0,0.0,,,
4779,AAE,AAE,AAE_AAE,Ma Mother Cant Hold A Convo Witout Sayn Get A Job Like,Mf We Talkin Bout Shovelin Snow,16.0,0.0,,,
4796,SAE,SAE,SAE_SAE,One of my friends became an,"enemy , but the rest are still loyal !",7.0,0.0,,,
4800,SAE,SAE,SAE_SAE,"They say real ones don ’ t last , real ones don ’ t last . No , it ’ s just that there are too many fake people making real",ones look bad !,32.0,0.0,,,
4800,SAE,AAE,SAE_AAE,"They say real ones don ’ t last , real ones don ’ t last . No , it ’ s just that there are too many fake people making real",bad ! ! !,32.0,0.0,,,
4802,SAE,SAE,SAE_SAE,Certainly ! Please provide the text of the original tweet so I can translate,it for you .,18.0,0.0,,,
4802,SAE,AAE,SAE_AAE,Certainly ! Please provide the text of the original tweet so I can translate,"0000 2013 """,18.0,0.0,,,
4803,SAE,SAE,SAE_SAE,"If I die today , just know",I lived one hell of a life ! - Juelz,8.0,0.0,,,
4803,SAE,AAE,SAE_AAE,"If I die today , just know",Lived 1 Hell Of A Life ! - Juelz,8.0,0.0,,,
4803,AAE,SAE,AAE_SAE,If I Die Today Jus Know I,I lived one hell of a life ! - Juelz,9.0,0.0,,,
4803,AAE,AAE,AAE_AAE,If I Die Today Jus Know I,Lived 1 Hell Of A Life ! - Juelz,9.0,0.0,,,
4811,SAE,SAE,SAE_SAE,I bet Rondo can ' t,either . : Can ' t sleep . . .,8.0,0.0,,,
4812,SAE,AAE,SAE_AAE,"Certainly ! However , I do not","Jan 28 05 : 39 : 52 + 0000 2013 """,10.0,0.0,,,
4813,SAE,SAE,SAE_SAE,"I used to smoke to relieve stress , but that really",doesn ' t work anymore .,13.0,0.0,,,
4813,SAE,AAE,SAE_AAE,"I used to smoke to relieve stress , but that really",Don ' t Work Nomore .,13.0,0.0,,,
4813,AAE,SAE,AAE_SAE,I Use To Smoke To Take The Stress Away But Really That,doesn ' t work anymore .,17.0,0.0,,,
4813,AAE,AAE,AAE_AAE,I Use To Smoke To Take The Stress Away But Really That,Don ' t Work Nomore .,17.0,0.0,,,
4814,SAE,SAE,SAE_SAE,You ’ d better get some,strikes : About to go bowling,7.0,0.0,,,
4814,AAE,SAE,AAE_SAE,""" better Get Sum Strikes : Bouta go bowling 0",strikes : About to go bowling,17.0,0.0,,,
4815,SAE,AAE,SAE_AAE,"Certainly ! However , it appears that you have","Jan 31 21 : 59 : 21 + 0000 2013 """,12.0,0.0,,,
4851,SAE,SAE,SAE_SAE,"Soca only gets played during Carnival , but groovy will take",over everything and get played all year round .,16.0,0.0,,,
4851,SAE,AAE,SAE_AAE,"Soca only gets played during Carnival , but groovy will take",will takeover all an give all round play,16.0,0.0,,,
4851,AAE,SAE,AAE_SAE,soca only have 2 play in carnival but groovy,over everything and get played all year round .,15.0,0.0,,,
4851,AAE,AAE,AAE_AAE,soca only have 2 play in carnival but groovy,will takeover all an give all round play,15.0,0.0,,,
4866,AAE,AAE,AAE_AAE,I have to distance myself from,a lot of people ' less drama & less things to worry about,7.0,0.0,,,
4888,SAE,SAE,SAE_SAE,I have my Algebra,final exam tomorrow ; there ’ s NOTHING I can do to pass !,6.0,0.0,,,
4888,AAE,SAE,AAE_SAE,""" I have my",final exam tomorrow ; there ’ s NOTHING I can do to pass !,5.0,0.0,,,
4892,SAE,SAE,SAE_SAE,"Girl , where are you ? We ' re at",Henry Ford Hospital . Come on .,11.0,0.0,,,
4892,SAE,AAE,SAE_AAE,"Girl , where are you ? We ' re at",hospital henry ford come on hoe,11.0,0.0,,,
4896,SAE,SAE,SAE_SAE,I love you too,", , so be quiet before you say something to . lol",5.0,0.0,,,
4896,SAE,AAE,SAE_AAE,I love you too,so stfu b4 u say something u to . lol,5.0,0.0,,,
4896,AAE,SAE,AAE_SAE,I love u too,", , so be quiet before you say something to . lol",5.0,0.0,,,
4896,AAE,AAE,AAE_AAE,I love u too,so stfu b4 u say something u to . lol,5.0,0.0,,,
4898,SAE,SAE,SAE_SAE,All of these girls on Bad Girls Club look like they used to be men,! - _ -,16.0,0.0,,,
4898,SAE,AAE,SAE_AAE,All of these girls on Bad Girls Club look like they used to be men,! - _ -,16.0,0.0,,,
4898,AAE,SAE,AAE_SAE,All these girls on Bad Girls Club Look like they use to be MEN,! - _ -,16.0,0.0,,,
4898,AAE,AAE,AAE_AAE,All these girls on Bad Girls Club Look like they use to be MEN,! - _ -,16.0,0.0,,,
4901,SAE,SAE,SAE_SAE,I had to learn,to be happy by myself before I could be happy with anyone else .,5.0,0.0,,,
4901,SAE,AAE,SAE_AAE,I had to learn,to be happy myself before I could be happy with anyone else .,5.0,0.0,,,
4901,AAE,SAE,AAE_SAE,I had to learn,to be happy by myself before I could be happy with anyone else .,5.0,0.0,,,
4901,AAE,AAE,AAE_AAE,I had to learn,to be happy myself before I could be happy with anyone else .,5.0,0.0,,,
4902,AAE,AAE,AAE_AAE,Fuck him im done all on Twitter talkin about i,miss layin next to her wtf,13.0,0.0,,,
4904,SAE,SAE,SAE_SAE,Women always find things,"out ; they might not say anything right away , but they know .",5.0,0.0,,,
4904,AAE,SAE,AAE_SAE,""" Girls always find","out ; they might not say anything right away , but they know .",5.0,0.0,,,
4909,SAE,SAE,SAE_SAE,I do not like,to talk about my problems because I hate to appear weak or vulnerable .,5.0,0.0,,,
4909,SAE,AAE,SAE_AAE,I do not like,to talk about my problems because I hate to appear weak or vulnerable .,5.0,0.0,,,
4909,AAE,SAE,AAE_SAE,I do not like,to talk about my problems because I hate to appear weak or vulnerable .,5.0,0.0,,,
4909,AAE,AAE,AAE_AAE,I do not like,to talk about my problems because I hate to appear weak or vulnerable .,5.0,0.0,,,
4911,SAE,SAE,SAE_SAE,Finally in the house since it,’ s really cold outside . What I need are some gloves .,7.0,0.0,,,
4911,AAE,SAE,AAE_SAE,Finally N Da House Like Its,’ s really cold outside . What I need are some gloves .,7.0,0.0,,,
4914,SAE,SAE,SAE_SAE,People are going around talking about,"love and affection , but no , you need condoms and protection .",7.0,0.0,,,
4921,SAE,SAE,SAE_SAE,"I don ' t want to give you the wrong impression , but I need",love and affection .,16.0,0.0,,,
4921,SAE,AAE,SAE_AAE,"I don ' t want to give you the wrong impression , but I need","and affection . """,16.0,0.0,,,
4921,AAE,SAE,AAE_SAE,""" Ionnt want to give u the wrong impression , but I need love",love and affection .,17.0,0.0,,,
4921,AAE,AAE,AAE_AAE,""" Ionnt want to give u the wrong impression , but I need love","and affection . """,17.0,0.0,,,
4935,AAE,AAE,AAE_AAE,yeah him & ye,been doing that past 2 years . Sans the chess,5.0,0.0,,,
4950,SAE,AAE,SAE_AAE,I wouldn ’ t be myself if,i didnt get no head before i give her head,8.0,0.0,,,
4950,AAE,AAE,AAE_AAE,I wudnt be me if,i didnt get no head before i give her head,8.0,0.0,,,
4960,SAE,SAE,SAE_SAE,I need to go to RadioShack for some phone cases — I,just need about three .,15.0,0.0,,,
4960,SAE,AAE,SAE_AAE,I need to go to RadioShack for some phone cases — I,I just need like 3,15.0,0.0,,,
4960,AAE,SAE,AAE_SAE,I need to hit up radio shack for some phone cases,just need about three .,13.0,0.0,,,
4960,AAE,AAE,AAE_AAE,I need to hit up radio shack for some phone cases,I just need like 3,13.0,0.0,,,
4961,SAE,SAE,SAE_SAE,We will meet you all in,the conference finals if you make it past the first round .,7.0,0.0,,,
4961,SAE,AAE,SAE_AAE,We will meet you all in,the conference finals if y ' all make it past the first round,7.0,0.0,,,
4961,AAE,SAE,AAE_SAE,we meet y ' all in,the conference finals if you make it past the first round .,7.0,0.0,,,
4961,AAE,AAE,AAE_AAE,we meet y ' all in,the conference finals if y ' all make it past the first round,7.0,0.0,,,
4968,SAE,AAE,SAE_AAE,I almost just got,shot by da pigs harassing my brother nine police cars vs one car tf,5.0,0.0,,,
4968,AAE,AAE,AAE_AAE,just almost got,shot by da pigs harassing my brother nine police cars vs one car tf,4.0,0.0,,,
4971,SAE,SAE,SAE_SAE,If someone can ',"t be completely honest about their situation , then they shouldn ' t associate with me at all .",5.0,0.0,,,
4974,AAE,AAE,AAE_AAE,cuz I get tired of seein,her n here feeling life is hard but like me get over,9.0,0.0,,,
4993,AAE,SAE,AAE_SAE,yo im mos def down my dude you never know i mite,with something great .,15.0,0.0,,,
4993,AAE,AAE,AAE_AAE,yo im mos def down my dude you never know i mite,throw some heat,15.0,0.0,,,
4996,SAE,SAE,SAE_SAE,I hate when I ' m talking to someone,and they keep saying the same damn thing .,10.0,0.0,,,
4996,SAE,AAE,SAE_AAE,I hate when I ' m talking to someone,they keep says the same damn thing . .,10.0,0.0,,,
4997,SAE,SAE,SAE_SAE,My dad wants me to cook him some hot dogs,. What is wrong with him ?,12.0,0.0,,,
4997,SAE,AAE,SAE_AAE,My dad wants me to cook him some hot dogs,. What the hell wrong with him ?,12.0,0.0,,,
4997,AAE,SAE,AAE_SAE,My daddy wnt me to cook him some hot dogs .,. What is wrong with him ?,14.0,0.0,,,
5004,SAE,AAE,SAE_AAE,He keeps putting his hands on me . . . I ' m going to beat him up,day : ),19.0,0.0,,,
5004,AAE,SAE,AAE_SAE,He stay puttn his hands on me . . Ima whoop his ass one,one day : ),18.0,0.0,,,
5004,AAE,AAE,AAE_AAE,He stay puttn his hands on me . . Ima whoop his ass one,day : ),18.0,0.0,,,
5005,SAE,SAE,SAE_SAE,You ’ re telling,"me to go harder , go harder . . . Go deeper , go deeper : )",5.0,0.0,,,
5005,SAE,AAE,SAE_AAE,You ’ re telling,to go harder go harder . . Go deeper go deer : ),5.0,0.0,,,
5005,AAE,SAE,AAE_SAE,You telln me,"me to go harder , go harder . . . Go deeper , go deeper : )",5.0,0.0,,,
5005,AAE,AAE,AAE_AAE,You telln me,to go harder go harder . . Go deeper go deer : ),5.0,0.0,,,
5059,SAE,SAE,SAE_SAE,I need to get my,hair done or get a new style ; I have dates lined up .,6.0,0.0,,,
5059,AAE,SAE,AAE_SAE,""" I need to get the",hair done or get a new style ; I have dates lined up .,7.0,0.0,,,
5070,SAE,SAE,SAE_SAE,She has way too much grief built up . . . She really needs to,go see Mrs . King .,17.0,0.0,,,
5071,SAE,SAE,SAE_SAE,She ’ s holding on to things,that we as a family are trying to let go of !,8.0,0.0,,,
5071,SAE,AAE,SAE_AAE,She ’ s holding on to things,that we as a family are trying to let go of !,8.0,0.0,,,
5071,AAE,SAE,AAE_SAE,She ' s holding on to shit,that we as a family are trying to let go of !,9.0,0.0,,,
5071,AAE,AAE,AAE_AAE,She ' s holding on to shit,that we as a family are trying to let go of !,9.0,0.0,,,
5085,SAE,AAE,SAE_AAE,You ’ ve been going in and out of clubs all,week but u dnt got no job # DisQualified,12.0,0.0,,,
5085,AAE,SAE,AAE_SAE,U in and out of clubs all,"week , but you don ’ t have a job . # DisQualified",8.0,0.0,,,
5085,AAE,AAE,AAE_AAE,U in and out of clubs all,week but u dnt got no job # DisQualified,8.0,0.0,,,
5086,SAE,AAE,SAE_AAE,""" the creeps are about","b like aye bro look who just gave me dey number lmaoooo """,7.0,0.0,,,
5086,AAE,AAE,AAE_AAE,""" da creeps finna","b like aye bro look who just gave me dey number lmaoooo """,7.0,0.0,,,
5094,AAE,AAE,AAE_AAE,idk but i lik,it now doe i got use too it doe now i guess,6.0,0.0,,,
5105,SAE,SAE,SAE_SAE,"People talk trash , and then face the consequences .",That ’ s real . # Trill,12.0,0.0,,,
5113,SAE,SAE,SAE_SAE,Aren ' t you tired of running around ? Don ' t you want to be,my only girl ?,18.0,0.0,,,
5113,SAE,AAE,SAE_AAE,Aren ' t you tired of running around ? Don ' t you want to be,Be My Only Girl,18.0,0.0,,,
5114,SAE,SAE,SAE_SAE,That awkward moment when you were pretending to listen and now you realize you,need to respond .,17.0,0.0,,,
5114,SAE,AAE,SAE_AAE,That awkward moment when you were pretending to listen and now you realize you,response is required .,17.0,0.0,,,
5114,AAE,SAE,AAE_SAE,That awkward moment when you were pretending to listen and now you realize a,need to respond .,17.0,0.0,,,
5114,AAE,AAE,AAE_AAE,That awkward moment when you were pretending to listen and now you realize a,response is required .,17.0,0.0,,,
5118,AAE,AAE,AAE_AAE,what about family im trying to kick,it this year for sure already got baby sitters lol,8.0,0.0,,,
5120,SAE,AAE,SAE_AAE,I ’ ve been keeping to myself except for my close friends for almost three years,three years so miss me with that shit,17.0,0.0,,,
5120,AAE,AAE,AAE_AAE,I ' ve been riding solo other than my circle for almost,three years so miss me with that shit,14.0,0.0,,,
5123,SAE,SAE,SAE_SAE,I prayed to God to,"help me recognize my enemies , and the next thing you know > > >",7.0,0.0,,,
5123,SAE,AAE,SAE_AAE,I prayed to God to,to help Me spot my foez next thing ya kno > > >,7.0,0.0,,,
5123,AAE,SAE,AAE_SAE,I prayed to God,"help me recognize my enemies , and the next thing you know > > >",6.0,0.0,,,
5123,AAE,AAE,AAE_AAE,I prayed to God,to help Me spot my foez next thing ya kno > > >,6.0,0.0,,,
5124,AAE,AAE,AAE_AAE,""" : I hope I get this other grant for school though you gone","get it mane """,15.0,0.0,,,
5126,SAE,SAE,SAE_SAE,Follow my friend ; he just started a new page .,Support the family .,12.0,0.0,,,
5139,SAE,SAE,SAE_SAE,Who did think he was on Dipset Anthem ? He was,really talking confidently .,15.0,0.0,,,
5139,SAE,AAE,SAE_AAE,Who did think he was on Dipset Anthem ? He was,"was talking that shit """,15.0,0.0,,,
5148,SAE,SAE,SAE_SAE,I thought I was in for the,"night until my phone started vibrating , lol .",8.0,0.0,,,
5149,AAE,AAE,AAE_AAE,Would love to see,you perform before you retire when are you coming to the DMV ?,5.0,0.0,,,
5152,AAE,SAE,AAE_SAE,I Know They Don ' t Want No Problems But,"want those problems , we ’ ll go crazy .",13.0,0.0,,,
5162,SAE,AAE,SAE_AAE,"Lol , I don ’ t get",off nothing no more . Stuff be so amusing to me now .,9.0,0.0,,,
5162,AAE,AAE,AAE_AAE,Lol I don ' t trip,off nothing no more . Stuff be so amusing to me now .,8.0,0.0,,,
5180,SAE,SAE,SAE_SAE,""" : I just said he tweeted that ,","not me . Oh . . . - ___ - """,12.0,0.0,,,
5180,SAE,AAE,SAE_AAE,""" : I just said he tweeted that ,","not me , ohhh . . - ___ - """,12.0,0.0,,,
5180,AAE,SAE,AAE_SAE,""" : I just said he tweeted dat shit","not me . Oh . . . - ___ - """,13.0,0.0,,,
5180,AAE,AAE,AAE_AAE,""" : I just said he tweeted dat shit","not me , ohhh . . - ___ - """,13.0,0.0,,,
5184,SAE,SAE,SAE_SAE,"All I did while Twitter was down was smoke , eat , and watch TV",. . . # Lame,16.0,0.0,,,
5184,SAE,AAE,SAE_AAE,"All I did while Twitter was down was smoke , eat , and watch TV",". . . # Lame """,16.0,0.0,,,
5184,AAE,SAE,AAE_SAE,""" All I did while twitter was fucking was : smoke , eat & watch tv",. . . # Lame,19.0,0.0,,,
5184,AAE,AAE,AAE_AAE,""" All I did while twitter was fucking was : smoke , eat & watch tv",". . . # Lame """,19.0,0.0,,,
5202,SAE,SAE,SAE_SAE,I know how far to take things now,because of what has been done and said in the past !,9.0,0.0,,,
5202,SAE,AAE,SAE_AAE,I know how far to take things now,Because What Has Been Done & Said In The Past !,9.0,0.0,,,
5202,AAE,SAE,AAE_SAE,I Know How Far To Takee Thingss Now,because of what has been done and said in the past !,11.0,0.0,,,
5203,SAE,SAE,SAE_SAE,"My twin is asleep , but little does she know we have a",situation to handle tomorrow !,16.0,0.0,,,
5203,SAE,AAE,SAE_AAE,"My twin is asleep , but little does she know we have a","to handle tommorow ! """,16.0,0.0,,,
5204,SAE,SAE,SAE_SAE,"He ’ s supposed to be my main man , but he ’ s acting like a hater",— so annoying .,20.0,0.0,,,
